"work.data.Site.match","work.data.Lat","work.data.Biome","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016"
"-12.75 132.25",-12.75,"Tropical",28.025,28.2833333333333,27.8,27.9333333333333,27.5666666666667,28.0166666666667,27.8916666666667,27.0666666666667,27.425,27.55,27.4666666666667,28.3916666666667,27.2333333333333,27.4833333333333,27.5166666666667,27.8,27.9416666666667,27.5,28.0666666666667,27.0333333333333,27.4833333333333,27.5166666666667,27.9666666666667,28.1666666666667,26.9,27.45,28.3,27.7083333333333,27.6916666666667,28.6583333333333
"-12.75 130.75",-12.75,"Tropical",27.925,28.2833333333333,27.65,27.775,27.4916666666667,27.9,27.6583333333333,27.1333333333333,27.375,27.45,27.3166666666667,28.2833333333333,27.0833333333333,27.2583333333333,27.4,27.5833333333333,27.9,27.3916666666667,28.0083333333333,26.95,27.45,27.4,27.8833333333333,28.1416666666667,26.775,27.1916666666667,28,27.625,27.5166666666667,28.4166666666667
"-12.25 131.25",-12.25,"Tropical",27.5583333333333,27.825,27.5083333333333,27.4583333333333,27.25,27.6416666666667,27.4583333333333,26.8,27.125,27.2333333333333,27.1,28.1166666666667,26.8833333333333,27.1833333333333,27.1666666666667,27.55,27.7083333333333,27.1833333333333,27.775,26.7333333333333,27.1583333333333,27.1916666666667,27.6333333333333,27.9083333333333,26.6083333333333,27.075,27.875,27.3916666666667,27.3416666666667,28.3
"55.75 8.25",55.25,"Temperate",6.73333333333333,8.76666666666667,9.30833333333333,9.36666666666667,8.125,9.29166666666667,7.65833333333333,8.48333333333333,8.18333333333333,6.50833333333333,8.4,8.325,9.05,9.025,8.18333333333333,9.09166666666667,8.55,8.73333333333333,8.69166666666667,9.325,9.38333333333333,9.34166666666667,8.74166666666667,6.69166666666667,8.71666666666667,8.2,8.225,10.0416666666667,9.15833333333333,9.19166666666667
"-105.5",-34.25,"Mediterranean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33.25 130.25",33.25,"Temperate",16.8,16.4333333333333,17.2,17.7416666666667,16.9833333333333,16.6166666666667,15.9916666666667,17.2333333333333,15.9583333333333,16.075,16.6083333333333,17.725,16.625,16.6583333333333,16.8166666666667,16.8416666666667,16.7833333333333,17.25,16.55,16.9583333333333,17.4,16.7416666666667,16.9083333333333,16.95,16.5833333333333,16.4583333333333,17.1083333333333,16.7083333333333,17.125,17.875
"29.75 103.75",29.25,"Temperate",16.0166666666667,15.1666666666667,15.0166666666667,16.0583333333333,15.4,15.1333333333333,15.375,15.775,15.1833333333333,15.0333333333333,15.575,16.5833333333333,16.05,15.5833333333333,15.975,16.2583333333333,16.0666666666667,15.7083333333333,15.7916666666667,16.575,16.2916666666667,15.675,16.2416666666667,16.2583333333333,15.6333333333333,15.3916666666667,16.5833333333333,15.825,16.5333333333333,16.475
"68.25 -149.25",68.25,"Arctic",-8.75,-8.55833333333333,-9.06666666666667,-11.525,-10.5833333333333,-10.1333333333333,-8.00833333333333,-10.1416666666667,-8.175,-10.425,-8.64166666666667,-7.48333333333333,-10.5666666666667,-10.2666666666667,-10.9416666666667,-9.925,-9.3,-8.8,-7.65833333333333,-8.95,-8.15,-10.3916666666667,-9.55,-8.14166666666667,-8.98333333333333,-10.4166666666667,-9.80833333333333,-7.7,-7.96666666666667,-7.15833333333333
"12.25 102.75",12.25,"Tropical",26.0666666666667,25.9,25.8666666666667,26.2333333333333,26.0916666666667,26.05,25.7416666666667,26.0083333333333,26.075,25.825,26.15,26.7916666666667,25.7916666666667,26.0166666666667,26.1,26.3666666666667,26.1333333333333,26.175,25.8833333333333,26.0583333333333,25.925,25.6583333333333,25.8,26.4,25.7416666666667,26.1833333333333,25.9666666666667,25.975,26.275,26.4833333333333
"-36.75 175.75",-36.75,"Temperate",14.1083333333333,14.6,14.4166666666667,14.7666666666667,14.2416666666667,13.725,13.55,13.9416666666667,14.25,13.9583333333333,13.55,14.95,14.5166666666667,14.25,14.2833333333333,13.9583333333333,14.025,13.475,14.45,13.8333333333333,14.2666666666667,14.3666666666667,13.9083333333333,14.5416666666667,14.4916666666667,13.9,14.6083333333333,14.225,14.2166666666667,14.8666666666667
"74.25 -20.75",74.25,"Arctic",-13.8083333333333,-13.1916666666667,-14.2666666666667,-12.2583333333333,-12.575,-12.8916666666667,-13.8333333333333,-13.2416666666667,-12.35,-11.425,-12.5833333333333,-12.5083333333333,-12.225,-12.4916666666667,-12.6583333333333,-11.375,-11.7583333333333,-11.575,-10.5083333333333,-11.45,-12.7666666666667,-12.3333333333333,-13.2333333333333,-12.9166666666667,-12.0333333333333,-12.1666666666667,-12.4333333333333,-11.8916666666667,-12.575,-10.3166666666667
"43.75 116.75",43.75,"Temperate",1.70833333333333,2.24166666666667,2.86666666666667,2.78333333333333,1.85833333333333,1.73333333333333,1.5,2.7,2.65,2.01666666666667,3.05833333333333,3.48333333333333,3.025,2.11666666666667,2.95,2.96666666666667,2.475,3.1,2.125,2.64166666666667,3.64166666666667,3.03333333333333,2.5,1.99166666666667,2.075,0.991666666666667,2.19166666666667,3.61666666666667,2.98333333333333,2.51666666666667
"11.75 107.25",11.75,"Tropical",25.75,25.5333333333333,25.2833333333333,25.55,25.3916666666667,25.3166666666667,25.1916666666667,25.2916666666667,25.2833333333333,25.0666666666667,25.45,26.1083333333333,25.1416666666667,25.25,25.5166666666667,25.775,25.5083333333333,25.3333333333333,25.425,25.4916666666667,25.3166666666667,24.9916666666667,25.1916666666667,25.7666666666667,25.0416666666667,25.65,25.55,25.6666666666667,26.1583333333333,26.2583333333333
"42.75 -113.25",42.25,"Temperate",8.91666666666667,9.09166666666667,8.04166666666667,8.775,8.425,9.425,6.575,9.25,8.98333333333333,8.65833333333333,8.375,8.875,8.475,8.81666666666667,8.51666666666667,7.68333333333333,9.49166666666667,8.10833333333333,7.76666666666667,8.55833333333333,9.00833333333333,7.875,7.725,8.08333333333333,7.66666666666667,9.775,8.53333333333333,9.725,9.99166666666667,9.01666666666667
"35.25 137.25",35.25,"Temperate",13.625,12.6916666666667,13.55,14.1166666666667,13.55,13.35,12.7333333333333,14.275,13.0666666666667,12.9,13.5,14.5833333333333,13.8833333333333,13.8333333333333,13.6083333333333,13.8083333333333,13.475,14.4333333333333,13.4583333333333,13.625,14.125,13.8833333333333,14,14.1916666666667,13.6833333333333,13.3833333333333,13.975,13.625,14.1166666666667,14.7083333333333
"45.25 -61.75",45.75,"Temperate",5.475,5.63333333333333,5.2,6.325,6.2,5.10833333333333,5.05833333333333,5.63333333333333,5.69166666666667,6.34166666666667,5.39166666666667,7.33333333333333,7.81666666666667,6.58333333333333,6.78333333333333,6.20833333333333,6.025,5.50833333333333,6.29166666666667,7.36666666666667,5.71666666666667,6.45833333333333,5.88333333333333,7.09166666666667,6.375,7.01666666666667,5.86666666666667,5.86666666666667,5.31666666666667,6.26666666666667
"42.75 -76.25",42.75,"Temperate",7.49166666666667,6.96666666666667,6.34166666666667,8.28333333333333,8.2,6.24166666666667,6.29166666666667,6.475,7.05,6.49166666666667,6.45833333333333,9.00833333333333,8.08333333333333,6.975,8.00833333333333,7.775,6.33333333333333,6.71666666666667,7.34166666666667,7.78333333333333,6.78333333333333,6.725,5.99166666666667,6.86666666666667,6.925,8.25833333333333,6.575,5.8,6.46666666666667,7.48333333333333
"-66.5",-11.25,"Tropical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
