"work.data.Site.match","work.data.Lat","work.data.Biome","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016"
"56.25 31.75",56.25,"Boreal",9.74666666666667,-0.903333333333329,4.33833333333334,13.3383333333333,3.23833333333334,-6.47833333333333,4.76333333333334,0.255000000000003,-5.30333333333333,-9.62,1.55500000000001,16.4633333333333,-5.26166666666666,3.23833333333334,-5.40333333333333,-12.795,4.91333333333333,4.07166666666667,-6.23666666666666,-5.22,-6.22833333333333,1.78833333333333,6.13000000000001,0.780000000000001,1.455,16.53,-8.61166666666666,-15.5616666666667,-9.85333333333333,4.87166666666667
"30.25 101.75",30.25,"Boreal",3.63472222222222,-7.70694444444445,-4.28194444444443,-2.84861111111111,4.54305555555555,5.57638888888889,13.5430555555556,-17.8152777777778,12.1430555555556,-1.78194444444443,-7.8736111111111,-1.04027777777777,5.30138888888889,2.5013888888889,1.90972222222223,-8.70694444444445,2.55138888888889,11.5013888888889,2.17638888888889,-6.88194444444444,-9.65694444444443,-0.31527777777778,-7.59861111111111,5.70138888888889,-2.79861111111111,-5.72361111111111,-3.46527777777777,0.959722222222226,7.82638888888889,8.6263888888889
"32.25 102.75",32.25,"Boreal",-7.63416666666667,-2.38416666666667,2.91583333333334,2.19083333333333,-2.93416666666667,9.3325,8.06583333333333,-5.10916666666667,-3.35916666666667,-10.3008333333333,-14.2091666666667,5.29916666666666,2.91583333333332,-1.0425,1.26583333333333,-15.1508333333333,1.19916666666667,4.0575,2.47416666666666,-0.984166666666667,-6.80083333333334,-11.6258333333333,4.2825,6.0825,1.3325,10.6075,-0.567500000000003,7.3075,9.89916666666666,2.87416666666667
"63.25 29.75",63.25,"Boreal",4.11416666666666,13.6308333333333,-6.36083333333333,-5.68583333333333,3.63083333333333,8.26416666666667,-4.86083333333333,4.5225,-0.260833333333338,-2.54416666666667,-3.36083333333334,9.7225,-5.46083333333333,2.35583333333333,-1.09416666666667,-8.34416666666667,3.46416666666666,17.1141666666667,-6.81083333333333,-3.03583333333334,6.71416666666666,-0.594166666666666,-14.3358333333333,-7.23583333333334,-6.66916666666667,8.76416666666667,5.58916666666666,-9.31916666666667,2.02249999999999,-3.93583333333333
"62.75 24.25",62.75,"Boreal",1.93166666666666,8.44833333333333,-0.218333333333334,0.123333333333328,0.631666666666661,5.17333333333333,-9.31,-4.77666666666667,-4.62666666666667,-2.98500000000001,-6.89333333333334,5.54833333333333,-5.46833333333333,2.59,4.34,-6.66,-6.15166666666667,-1.75166666666667,1.99833333333333,-9.06833333333334,3.57333333333333,9.57333333333333,-12.435,1.84833333333333,13.3983333333333,14.8483333333333,0.431666666666665,-9.63500000000001,7.36499999999999,-1.84333333333333
"63.25 29.25",63.25,"Boreal",7.26083333333333,22.7858333333333,1.3775,4.28583333333334,14.0441666666667,14.3941666666667,-5.11416666666667,4.23583333333333,1.44416666666667,2.9525,-1.18083333333333,11.1191666666667,-4.25583333333334,7.58583333333333,2.74416666666666,-3.4475,13.0858333333333,18.7358333333333,-2.45583333333333,0.977499999999999,12.8358333333333,-15.0308333333333,-25.5808333333333,-24.7058333333333,-23.9058333333333,-14.1391666666667,7.43583333333333,-12.3308333333333,3.38583333333333,-18.5391666666667
"60.25 17.25",60.25,"Boreal",-1.04888888888889,1.70111111111111,-10.2822222222222,4.99277777777777,-1.24888888888889,6.65111111111111,-5.64055555555556,-6.06555555555556,2.02611111111111,-7.14888888888889,3.14277777777777,11.1677777777778,3.29277777777778,6.34277777777778,-4.71555555555555,3.05944444444444,1.02611111111111,-6.39888888888889,-0.407222222222224,0.967777777777776,-1.53222222222222,7.62611111111111,6.40111111111111,-1.04888888888889,-3.57388888888889,12.0427777777778,-11.2238888888889,-4.29888888888889,-1.71555555555555,-4.09055555555555
"49.25 -78.75",49.25,"Boreal",0.0319444444444485,10.7819444444444,4.02361111111111,9.26527777777778,-7.20972222222223,-3.88472222222222,2.04861111111111,-4.49305555555556,5.30694444444444,-1.43472222222222,2.55694444444444,-1.77638888888889,4.20694444444445,-4.56805555555556,7.48194444444445,-0.901388888888889,1.82361111111111,-0.709722222222226,-10.4847222222222,2.09027777777777,-4.73472222222222,8.81527777777778,7.72361111111111,-13.2513888888889,-5.38472222222222,-0.134722222222223,-1.02638888888889,5.83194444444445,-8.96805555555555,-3.02638888888889
"57.75 33.25",57.75,"Boreal",0.337499999999999,-4.8125,0.75416666666667,14.0625,0.295833333333334,0.662500000000001,-1.54583333333333,-0.6875,-0.804166666666667,-17.3708333333333,-4.87916666666667,4.20416666666667,-5.69583333333333,3.72083333333333,0.837499999999999,-14.2291666666667,6.18750000000001,7.37083333333333,-7.2125,2.04583333333333,-4.02916666666667,0.0791666666666657,11.0791666666667,7.3875,3.0625,3.49583333333334,3.17916666666667,-7.60416666666666,-7.5125,7.62083333333333
"66.25 23.75",65.75,"Boreal",-3.21944444444445,-5.42777777777778,-0.861111111111114,-7.19444444444444,-2.90277777777778,9.93888888888889,-1.31944444444444,-13.2777777777778,-4.04444444444444,-3.36111111111111,-9.61111111111111,18.9222222222222,-2.52777777777778,9.55555555555556,1.68888888888889,-10.5611111111111,-10.6611111111111,3.74722222222222,6.15555555555556,-10.0194444444444,7.75555555555556,2.36388888888889,-7.90277777777778,-7.75277777777778,8.33055555555556,15.7472222222222,-5.27777777777778,-2.57777777777778,15.8055555555556,8.48888888888889
