"work.data.Site.match","work.data.Lat","work.data.Biome","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016"
"35.75 -79.25",35.75,"Temperate",92.6666666666667,82.2416666666667,128.591666666667,97.0666666666667,87.15,99.2333333333333,98.45,91.35,118.141666666667,116.716666666667,91.7,109.716666666667,102.2,85.35,78.9583333333333,95.6583333333333,121.341666666667,89.7416666666667,85.2083333333333,101.008333333333,71.8833333333333,109.35,98.1833333333333,88.925,89.7083333333333,91.7583333333333,105.641666666667,98.0666666666667,124.025,96.8583333333333
"47.25 8.25",47.25,"Temperate",91.375,102.391666666667,72.9583333333333,97.1833333333333,75.1916666666667,82.7333333333333,92.5666666666667,96.2583333333333,113.766666666667,83.8833333333333,77.4666666666667,83.425,119.833333333333,90.5833333333333,119.516666666667,110.483333333333,70.3666666666667,87.9083333333333,82.675,99.3166666666667,101.033333333333,94.5,84.0833333333333,87.5333333333333,69.2833333333333,102,89.225,87.6666666666667,66.9916666666667,91.4916666666667
"49.25 -88.75",49.25,"Boreal",52.7166666666667,80.725,62.2833333333333,68.3916666666667,69.8,67.175,60.975,63.1833333333333,65.4583333333333,74.625,59.25,61.6333333333333,67.4916666666667,58.4666666666667,77.375,53.4833333333333,55.65,65,61.25,43.975,71.1,60.2166666666667,47.85,50.8333333333333,43.9333333333333,53.8,54.8666666666667,66.1666666666667,68.15,61.4916666666667
"31.25 -97.25",31.25,"Temperate",64.3,49.05,62.2916666666667,74.6166666666667,101.175,90.0916666666667,70.4833333333333,72.5916666666667,51.6583333333333,68.3416666666667,105.141666666667,83.4583333333333,52.8083333333333,84.7083333333333,86.8833333333333,69.1666666666667,57.0333333333333,109.608333333333,60.0333333333333,63.55,100.041666666667,45.6,86.2583333333333,68.7916666666667,43.5083333333333,67.8083333333333,87.6583333333333,58.7083333333333,101.591666666667,93.8
"38.25 -119.75",38.25,"Temperate",65.5166666666667,59.7916666666667,73.9916666666667,61.3916666666667,84.975,78.9666666666667,90.6833333333333,80.6916666666667,131.341666666667,157.258333333333,78.4916666666667,131.133333333333,85.5916666666667,96.45,98.3666666666667,81.825,84.7666666666667,85.7333333333333,125.333333333333,95.9333333333333,55.2833333333333,87.25,94.0333333333333,133.041666666667,88.0333333333333,95.0916666666667,34.175,71.45,75.1916666666667,100.416666666667
"55.25 -2.25",55.25,"Temperate",80.0416666666667,80.5833333333333,56.8583333333333,78.5166666666667,69.9666666666667,75.6583333333333,73.775,74.0416666666667,62.6416666666667,50.9,50.4,57.9583333333333,56.3916666666667,62.2416666666667,55.6416666666667,82.95,52.3583333333333,75.8833333333333,70.85,65.9333333333333,74.975,103.991666666667,92.3083333333333,66.975,86.9,94.9583333333333,82.425,86.5916666666667,92.0166666666667,80.9333333333333
"43.25 -89.25",43.25,"Temperate",72.8583333333333,54.6083333333333,52.4083333333333,75.4,79.05,72.125,91.2166666666667,72.2333333333333,71.2166666666667,61.85,62.1833333333333,82.0916666666667,70.15,84.475,79.525,59.575,67.9833333333333,79.1833333333333,55.15,79.4916666666667,80.8166666666667,89.4,77.7666666666667,86.95,63.7166666666667,55.2583333333333,85.875,72.9916666666667,83.1833333333333,87.7833333333333
"32.25 119.75",32.25,"Temperate",108.191666666667,75.575,100.866666666667,91.25,131.125,90.85,108.866666666667,60.6,65.8083333333333,93.7,69.7916666666667,106.508333333333,84.5333333333333,87.8416666666667,73.85,87.7583333333333,103.075,73.75,82.1916666666667,89.575,86.45,78.3416666666667,99.5583333333333,91.7583333333333,87.9,79.7,74.5166666666667,100.4,138.633333333333,155.291666666667
"42.25 128.25",42.25,"Temperate",71.0833333333333,56.1666666666667,60.1583333333333,43.575,38.4,42.6083333333333,50.725,70.4083333333333,83.95,60.3416666666667,47.0583333333333,63.4083333333333,56.9916666666667,69.1416666666667,62.9083333333333,58.3416666666667,53.825,61.5916666666667,72.1916666666667,54.425,73.175,54.3333333333333,63.25,80,52.1083333333333,80.4333333333333,69.6583333333333,45.3166666666667,66.625,70.375
"-37.25 145.25",-37.25,"Temperate",60.2333333333333,75.3166666666667,72.4833333333333,55.9166666666667,54.3416666666667,72.7,71.85,36.125,58.1833333333333,69.1666666666667,40.7,49.6,57.2,63.7666666666667,48.45,37.2666666666667,53.5333333333333,51.4166666666667,59.15,34.2,47.5,43.3,47.1916666666667,98.4666666666667,77.1416666666667,59.15,39.475,45.275,36.25,68.9916666666667
"29.75 -82.25",29.75,"Temperate",92.925,118.333333333333,84.7666666666667,86.575,112.375,116.933333333333,95.7916666666667,113.291666666667,90.6833333333333,112.525,124.416666666667,98.45,82.2083333333333,73.5166666666667,88.9833333333333,114.741666666667,101.75,121.975,111.141666666667,75.6583333333333,95.8583333333333,91.5,105.5,87.7333333333333,77.35,121.033333333333,114.033333333333,119.141666666667,104.008333333333,89.5416666666667
"36.75 138.25",36.75,"Temperate",56.3416666666667,97.925,101.933333333333,80.825,107.025,81.725,95.1,74.075,93.5333333333333,88.4,80.8583333333333,109.45,105.341666666667,99.5583333333333,102.85,102.425,87.95,104.241666666667,91.6333333333333,112.85,84.55,84.9,90.025,105.483333333333,99.725,87.2083333333333,113.575,115.85,106.575,93.8333333333333
"36.25 109.75",36.25,"Temperate",39.6333333333333,58.2833333333333,38.45,44.225,38.3916666666667,60.925,41.7333333333333,53.225,29.9916666666667,43.6916666666667,29.1416666666667,47.2666666666667,28.8083333333333,32.8833333333333,48,45.1333333333333,59,35.5166666666667,38.8,40.8833333333333,46.3666666666667,37.3833333333333,52.75,40.5083333333333,50.2416666666667,40.95,52.2916666666667,60.2833333333333,39.2083333333333,61.6833333333333
"41.75 -83.75",41.75,"Temperate",72.525,62.575,76.3666666666667,87.7833333333333,65.6166666666667,84.275,69.4916666666667,64.5583333333333,65.3916666666667,63.1583333333333,79.4916666666667,72.225,62.7333333333333,81.3416666666667,72.2166666666667,62.0166666666667,75.1333333333333,66.8583333333333,62.5083333333333,91.5416666666667,81.7166666666667,83.0416666666667,70.7833333333333,60.775,103.141666666667,60.4083333333333,80.525,66.8583333333333,76.8166666666667,74.7416666666667
