"work.data.Site.match","work.data.Lat","work.data.Biome","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016"
"48.25 -82.25",48.25,"Boreal",1.05472222222222,-0.678611111111111,-1.87027777777778,0.279722222222222,0.371388888888889,-1.40361111111111,-1.19527777777778,-0.436944444444444,-0.861944444444444,-1.32861111111111,-1.03694444444444,1.41305555555556,1.06305555555556,-0.136944444444444,1.47972222222222,-0.278611111111111,-0.628611111111111,-0.853611111111111,0.846388888888889,1.50472222222222,0.338055555555555,-0.420277777777778,-0.478611111111111,1.93805555555556,0.521388888888889,1.79638888888889,-0.895277777777778,-1.55361111111111,0.246388888888888,1.20472222222222
"53.75 -106.25",53.75,"Boreal",1.66972222222222,-0.00527777777777783,-1.25527777777778,-1.11361111111111,-0.330277777777778,0.0697222222222222,0.119722222222222,-0.855277777777778,-1.03027777777778,-2.47194444444444,0.436388888888889,1.13638888888889,1.13638888888889,-0.455277777777778,1.33638888888889,-0.721944444444444,0.0530555555555554,-0.788611111111111,0.811388888888889,1.24472222222222,-0.246944444444444,-0.863611111111111,-0.855277777777778,0.936388888888889,0.503055555555555,0.736388888888889,-0.955277777777778,-1.16361111111111,1.21972222222222,1.70305555555556
"61.75 24.25",61.75,"Boreal",-2.70388888888889,-0.653888888888889,1.02944444444444,0.296111111111111,-0.0872222222222225,0.0377777777777784,-0.695555555555555,-0.887222222222222,-0.0538888888888884,-1.14555555555556,-0.228888888888889,-0.937222222222222,-0.0288888888888881,1.19611111111111,-0.395555555555555,-0.0872222222222225,-0.245555555555555,-0.0205555555555552,0.596111111111112,0.729444444444445,0.662777777777778,1.00444444444444,-0.128888888888889,-1.48722222222222,0.979444444444445,-0.712222222222222,0.862777777777778,1.17944444444444,1.54611111111111,0.379444444444444
"53.75 -105.25",53.75,"Boreal",1.84444444444444,0.277777777777778,-1.08888888888889,-1.15555555555556,-0.263888888888889,-0.0805555555555555,-0.147222222222222,-0.705555555555555,-0.755555555555556,-2.19722222222222,0.477777777777778,1.04444444444444,1.14444444444444,-0.597222222222222,0.969444444444445,-1.03055555555556,0.0277777777777779,-0.838888888888889,0.761111111111111,1.22777777777778,-0.247222222222222,-0.930555555555556,-0.797222222222222,0.961111111111111,0.536111111111111,0.827777777777778,-1.06388888888889,-1.17222222222222,1.24444444444444,1.72777777777778
"58.25 33.25",58.25,"Boreal",-2.78861111111111,-0.0219444444444443,1.51138888888889,0.486388888888889,0.394722222222223,0.18638888888889,-1.08861111111111,-0.980277777777777,0.519722222222223,-0.880277777777778,-0.596944444444444,-0.830277777777777,0.669722222222223,0.819722222222222,-0.455277777777778,-0.305277777777778,-0.271944444444444,-0.355277777777777,0.044722222222223,-0.296944444444445,0.528055555555556,1.06138888888889,0.111388888888889,-0.480277777777777,0.528055555555556,-0.68861111111111,0.528055555555556,0.711388888888889,1.41138888888889,0.528055555555556
"34.75 92.75",34.75,"Boreal",-0.240277777777778,0.093055555555555,-0.673611111111112,-0.415277777777778,-0.340277777777778,-1.04027777777778,-0.656944444444445,-0.298611111111112,-0.623611111111111,-0.273611111111111,-1.59027777777778,0.359722222222222,-0.265277777777778,-0.648611111111111,-0.0819444444444448,0.293055555555555,0.476388888888889,0.126388888888888,0.234722222222222,1.02638888888889,0.159722222222221,-0.273611111111111,0.826388888888889,1.02638888888889,0.451388888888889,0.109722222222222,0.568055555555555,0.201388888888888,0.434722222222222,1.03472222222222
"35.25 -83.25",35.25,"Temperate",0.110277777777778,-0.706388888888888,0.0436111111111117,1.23527777777778,0.901944444444446,-0.156388888888888,-0.0480555555555551,-0.0730555555555554,-0.314722222222221,-0.631388888888889,-0.723055555555556,0.660277777777779,-0.0730555555555554,-0.498055555555554,-0.348055555555554,0.185277777777779,-0.189722222222223,0.101944444444445,0.0436111111111117,0.118611111111111,0.376944444444446,-0.173055555555555,-0.323055555555555,-0.648055555555555,0.243611111111111,0.635277777777778,-0.531388888888889,-0.606388888888889,0.568611111111112,0.818611111111112
"7.25 38.75",7.25,"Temperate",0.114444444444445,-0.068888888888889,-1.01055555555556,-0.793888888888889,-0.302222222222222,-0.318888888888889,-0.760555555555555,-0.227222222222224,0.264444444444443,-0.235555555555557,0.14777777777778,0.0811111111111131,-0.068888888888889,-0.293888888888889,-0.185555555555556,0.114444444444445,-0.035555555555554,0.114444444444445,0.0394444444444453,0.464444444444442,0.0727777777777767,-0.0438888888888904,0.481111111111112,-0.160555555555554,0.156111111111112,0.00611111111111029,0.389444444444443,0.389444444444447,0.672777777777778,0.997777777777777
"36.25 -94.25",36.25,"Temperate",0.0288888888888881,-0.629444444444445,-1.27111111111111,0.512222222222222,0.403888888888888,-0.454444444444446,-1.23777777777778,-0.204444444444444,-0.354444444444445,-0.837777777777779,-0.904444444444445,1.23722222222222,0.695555555555554,-0.287777777777778,0.0455555555555538,-0.396111111111113,-0.371111111111112,-0.0377777777777784,0.528888888888888,0.862222222222222,0.245555555555555,-0.704444444444444,-0.587777777777779,0.212222222222222,0.628888888888888,2.07055555555556,-0.679444444444446,-0.821111111111112,0.720555555555555,1.58722222222222
"49.75 -125.25",49.75,"Temperate",0.604444444444445,0.187777777777778,-0.128888888888889,-0.353888888888889,0.462777777777778,0.912777777777778,-0.0538888888888884,0.337777777777778,0.646111111111112,-0.612222222222222,0.612777777777779,0.462777777777778,-0.378888888888889,-0.803888888888888,-0.712222222222222,-0.278888888888889,-0.0538888888888884,0.687777777777778,0.129444444444444,-0.128888888888889,-0.512222222222222,-0.995555555555556,-0.0538888888888884,-0.312222222222222,-1.02888888888889,-0.512222222222222,-0.0538888888888884,0.371111111111111,0.987777777777778,0.571111111111112
"31.25 35.25",31.25,"Mediterranean",-0.771944444444443,-0.621944444444441,-0.730277777777776,-0.46361111111111,-0.538611111111109,-1.65527777777778,-0.530277777777776,-0.046944444444442,-0.580277777777777,-0.0386111111111092,-0.755277777777778,0.436388888888889,0.294722222222223,-0.33861111111111,0.386388888888892,0.253055555555559,0.111388888888889,-0.0969444444444427,-0.138611111111111,-0.163611111111109,0.236388888888889,0.453055555555558,0.603055555555557,1.73638888888889,-0.0886111111111099,0.703055555555558,0.28638888888889,0.444722222222225,0.578055555555558,1.03638888888889
"42.75 117.25",42.25,"Boreal",-0.461111111111111,-0.219444444444445,0.430555555555556,0.255555555555556,-0.552777777777778,-0.619444444444444,-0.677777777777777,0.388888888888889,0.0222222222222226,-0.436111111111111,0.430555555555556,0.905555555555556,0.505555555555556,-0.336111111111111,0.205555555555556,0.413888888888889,0.0972222222222223,0.538888888888889,-0.394444444444444,0.247222222222222,1.02222222222222,0.413888888888889,0.0555555555555554,-0.694444444444444,-0.419444444444444,-1.31944444444444,-0.436111111111111,0.613888888888889,0.155555555555555,-0.136111111111111
"46.25 11.25",46.25,"Temperate",-0.769444444444445,-0.286111111111111,-0.052777777777778,0.363888888888889,-0.394444444444445,0.347222222222222,-0.344444444444444,0.747222222222223,-0.286111111111111,-0.511111111111111,0.622222222222222,0.622222222222223,-0.344444444444444,-0.094444444444445,-0.536111111111111,0.213888888888889,0.438888888888889,-0.477777777777778,-0.952777777777778,-0.169444444444444,0.322222222222222,-0.0944444444444441,-0.0444444444444443,-1.11111111111111,0.688888888888888,0.205555555555556,-0.261111111111111,0.738888888888889,0.997222222222222,0.422222222222222
"50.25 4.25",50.25,"Temperate",-1.51722222222222,-0.100555555555555,0.549444444444445,0.316111111111111,-0.792222222222222,-0.175555555555555,-0.708888888888888,0.582777777777778,0.299444444444445,-1.57555555555555,-0.0422222222222217,-0.308888888888887,0.266111111111112,0.374444444444446,-0.117222222222221,0.482777777777779,0.332777777777778,-0.175555555555555,0.174444444444445,0.524444444444445,0.541111111111112,-0.117222222222221,0.0661111111111126,-1.07555555555555,0.949444444444445,-0.0672222222222221,-0.575555555555555,1.10777777777778,0.516111111111112,0.266111111111112
"45.25 -123.75",45.25,"Temperate",0.158333333333335,-0.225,-0.366666666666665,-0.508333333333333,-0.441666666666666,0.825000000000001,-0.366666666666665,-0.491666666666665,0.325000000000001,-0.233333333333333,0.466666666666667,-0.225,-0.574999999999999,-0.366666666666665,-0.358333333333333,0.108333333333334,0.500000000000002,0.491666666666667,0.258333333333335,0.333333333333334,-0.558333333333334,-0.699999999999999,-0.174999999999999,-0.475,-0.991666666666665,-0.433333333333332,0.375,1.475,1.61666666666667,0.558333333333334
"40.25 -105.75",40.25,"Temperate",0.353333333333333,-0.00500000000000006,0.0199999999999998,-0.0299999999999999,-0.53,-0.313333333333333,-1.04666666666667,0.128333333333333,-0.296666666666667,-0.28,-0.546666666666667,0.22,0.195,0.428333333333333,0.578333333333333,0.0116666666666667,0.595,-0.105,0.286666666666667,0.00333333333333352,0.42,-0.763333333333333,-0.371666666666667,-0.0966666666666667,-0.505,0.961666666666667,-0.813333333333333,-0.0716666666666667,0.895,0.678333333333333
"22.75 112.75",22.75,"Temperate",0.429722222222221,-0.528611111111111,-0.0786111111111119,0.221388888888889,0.296388888888888,-0.511944444444445,-0.286944444444444,0.213055555555556,-0.403611111111111,-0.361944444444443,-0.0869444444444447,0.579722222222223,0.179722222222221,-0.00361111111110901,0.0297222222222224,0.296388888888888,0.304722222222225,0.104722222222222,-0.070277777777779,0.413055555555555,0.404722222222222,-0.403611111111111,0.113055555555558,-0.17861111111111,-0.55361111111111,-0.30361111111111,-0.195277777777775,-0.0619444444444426,0.513055555555557,-0.0702777777777754
"35.75 -81.75",35.75,"Temperate",0.0986111111111097,-0.0430555555555561,-0.0180555555555557,1.34027777777778,0.64861111111111,-0.843055555555557,0.22361111111111,-0.109722222222222,-0.168055555555556,-0.0513888888888889,-0.35138888888889,0.456944444444444,-0.22638888888889,-1.10972222222222,0.00694444444444464,0.173611111111111,-0.559722222222222,0.00694444444444464,0.0152777777777775,0.181944444444444,0.798611111111111,-0.326388888888889,-0.484722222222222,-0.384722222222223,0.206944444444444,0.698611111111111,-0.65138888888889,-0.834722222222224,0.490277777777777,0.815277777777778
"22.75 120.25",22.75,"Temperate",-0.0366666666666653,-0.444999999999997,-0.395,-0.253333333333334,-0.153333333333332,-0.461666666666666,-0.161666666666665,0.0549999999999997,-0.57,-0.311666666666664,0.0800000000000018,0.680000000000003,-0.153333333333332,-0.0949999999999989,0.0800000000000018,0.446666666666669,0.188333333333336,-0.053333333333331,-0.194999999999997,0.413333333333334,0.263333333333335,0.12166666666667,0.313333333333336,0.23,-0.261666666666667,0.171666666666667,0.138333333333335,0.205000000000002,0.305,-0.145
"40.25 116.25",40.25,"Tropical",-0.575000000000001,-0.258333333333335,0.4,0.0499999999999989,-0.408333333333335,-0.333333333333334,-0.208333333333334,0.574999999999999,0.191666666666666,-0.358333333333334,0.0166666666666657,0.333333333333332,0.266666666666666,-0.233333333333334,-0.0916666666666668,0.225,-0.133333333333335,0.341666666666665,-0.0166666666666675,0.35,0.891666666666666,-0.0250000000000004,-0.0750000000000011,-0.941666666666666,-0.158333333333335,-0.725000000000001,-0.466666666666669,0.716666666666667,0.333333333333332,0.316666666666666
"54.25 10.25",54.25,"Temperate",-1.57111111111111,0.128888888888889,0.545555555555556,0.77888888888889,-0.487777777777778,0.470555555555556,-0.754444444444443,0.40388888888889,-0.0377777777777766,-1.72111111111111,0.0705555555555559,0.0705555555555559,0.55388888888889,0.562222222222223,-0.496111111111111,0.378888888888889,-0.0294444444444437,-0.154444444444444,-0.0211111111111109,0.562222222222223,0.770555555555557,0.495555555555557,-0.0211111111111109,-1.66277777777778,0.17888888888889,-0.496111111111111,-0.57111111111111,1.24555555555556,0.387222222222222,0.420555555555556
"37.75 112.25",37.75,"Temperate",-0.441388888888889,-0.908055555555555,-0.599722222222222,-0.499722222222222,-0.716388888888889,-0.874722222222222,-1.24138888888889,-0.166388888888889,-0.441388888888889,-0.874722222222222,0.183611111111111,0.850277777777778,0.858611111111111,0.000277777777777821,0.366944444444444,0.491944444444445,-0.408055555555555,0.166944444444445,0.233611111111111,1.06694444444445,0.766944444444444,0.191944444444445,0.333611111111111,0.433611111111111,-0.0997222222222218,-0.199722222222222,0.416944444444445,0.208611111111112,0.566944444444444,0.333611111111111
"24.25 120.75",24.25,"Temperate",-0.692499999999999,-0.942499999999999,-0.809166666666666,-0.525833333333331,-0.275833333333331,-1.05916666666667,-0.3675,-0.159166666666668,-0.775833333333331,-0.484166666666667,-0.392499999999998,0.5825,0.2075,0.232500000000002,0.265833333333333,0.807500000000001,0.574166666666667,0.149166666666666,-0.00916666666666544,0.5825,0.449166666666667,0.215833333333332,0.474166666666669,0.340833333333332,0.165833333333335,0.232500000000002,0.299166666666668,0.265833333333333,0.390833333333333,0.2575
"35.75 -76.75",35.75,"Temperate",-0.282222222222222,-0.823888888888888,-0.182222222222222,1.30944444444444,0.792777777777779,-0.515555555555554,-0.382222222222222,0.0761111111111106,-0.473888888888888,-0.498888888888889,-0.290555555555555,0.901111111111113,0.267777777777777,-0.432222222222222,0.109444444444446,0.551111111111112,-0.223888888888888,-0.190555555555555,-0.173888888888889,0.251111111111111,0.201111111111111,0.167777777777779,-0.323888888888888,-0.390555555555554,0.442777777777778,0.442777777777778,-0.557222222222222,-0.673888888888888,0.334444444444443,0.567777777777778
"39.25 -121.25",39.25,"Temperate",-0.022777777777776,0.302222222222223,-0.70611111111111,-0.322777777777777,-0.0311111111111089,0.643888888888888,-0.564444444444444,-0.447777777777777,0.0438888888888904,0.460555555555555,0.260555555555555,-1.32277777777778,-0.464444444444444,-0.214444444444442,0.435555555555556,0.160555555555554,0.210555555555555,0.227222222222224,-0.056111111111111,-0.347777777777777,-0.197777777777777,0.0605555555555561,-0.0644444444444439,-0.831111111111111,-1.06444444444444,0.227222222222224,0.460555555555555,1.41888888888889,1.21055555555555,0.535555555555558
"39.75 115.75",39.75,"Tropical",-0.553611111111111,-0.436944444444444,0.113055555555556,-0.253611111111111,-0.620277777777778,-0.411944444444444,-0.328611111111112,0.463055555555554,-0.0119444444444454,-0.486944444444445,0.0713888888888885,0.454722222222223,0.421388888888888,-0.186944444444444,0.0297222222222224,0.363055555555555,-0.145277777777778,0.413055555555555,0.0297222222222224,0.446388888888889,0.921388888888888,0.129722222222222,0.0797222222222214,-0.670277777777777,-0.128611111111111,-0.645277777777778,-0.411944444444444,0.663055555555555,0.338055555555556,0.354722222222222
"46.25 -66.25",46.25,"Temperate",-0.657777777777778,-0.682777777777778,-1.54944444444445,0.100555555555555,-0.432777777777778,-1.24111111111111,-1.09111111111111,-0.716111111111111,-0.624444444444444,-0.307777777777778,-1.49944444444444,0.608888888888889,1.40888888888889,-0.316111111111112,0.517222222222221,-0.207777777777778,-0.541111111111111,-0.624444444444444,0.608888888888888,1.75888888888889,0.0422222222222217,0.525555555555555,0.533888888888889,2.60888888888889,0.492222222222222,1.33388888888889,0.217222222222222,-0.0744444444444445,-0.457777777777778,0.267222222222222
"64.25 -145.25",64.25,"Boreal",1.4425,0.7675,-0.0825000000000002,-0.865833333333334,0.9925,-0.624166666666667,2.68416666666667,0.000833333333333464,0.7425,-1.89083333333333,-0.0408333333333335,0.350833333333333,-1.89083333333333,0.434166666666667,-0.365833333333333,0.584166666666667,-0.140833333333333,0.2675,0.7425,-1.52416666666667,-0.215833333333334,-2.06583333333333,-0.699166666666667,0.325833333333333,-0.599166666666667,-2.0575,-0.215833333333333,1.20083333333333,0.709166666666667,2.03416666666667
"62.75 30.75",62.75,"Boreal",-2.1475,0.260833333333333,2.1275,0.660833333333333,0.585833333333333,0.5275,-0.505833333333333,-0.0975000000000001,0.869166666666667,-0.0891666666666668,-0.1725,-0.6475,0.4275,0.910833333333333,-1.0225,-1.0225,-0.555833333333334,-0.639166666666667,0.335833333333333,-0.3725,0.235833333333333,0.4775,-0.764166666666667,-1.7725,0.519166666666667,-1.23916666666667,0.760833333333333,0.885833333333333,1.11916666666667,0.344166666666667
"44.25 0.25",44.25,"Temperate",-0.835555555555556,-0.318888888888889,0.306111111111111,0.364444444444445,-0.710555555555556,-0.677222222222222,-0.893888888888888,0.431111111111111,0.239444444444445,-0.452222222222222,0.706111111111111,-0.293888888888889,0.0644444444444439,0.281111111111111,-0.160555555555556,0.272777777777778,0.889444444444445,-0.177222222222223,-0.260555555555555,0.614444444444445,-0.260555555555555,-0.377222222222223,0.364444444444445,-0.818888888888889,0.972777777777777,-0.0855555555555547,-0.352222222222222,0.572777777777777,0.38111111111111,0.214444444444444
"53.75 -105.75",53.75,"Boreal",1.69583333333333,0.0458333333333336,-1.1875,-1.1125,-0.3375,-0.0291666666666667,0.0124999999999998,-0.8375,-0.9375,-2.40416666666667,0.454166666666667,1.12083333333333,1.12916666666667,-0.5125,1.25416666666667,-0.7625,0.0624999999999999,-0.8125,0.820833333333333,1.2625,-0.2125,-0.879166666666667,-0.8375,0.954166666666666,0.5125,0.779166666666666,-0.970833333333333,-1.17916666666667,1.22083333333333,1.6875
"49.75 -74.25",49.75,"Boreal",0.168333333333333,-0.756666666666667,-1.97333333333333,-0.815,-0.698333333333333,-1.22333333333333,-1.14,-0.781666666666667,-0.281666666666667,-0.831666666666667,-1.42333333333333,1.49333333333333,0.768333333333333,-0.298333333333334,1.21,-0.815,-0.815,-1.215,0.535,1.485,-0.298333333333333,-0.00666666666666638,-0.248333333333333,2.21,0.61,1.95166666666667,0.926666666666667,0.46,0.835,0.968333333333333
"33.25 -79.75",33.25,"Temperate",-0.391944444444444,-1.00027777777778,0.0163888888888906,1.61638888888889,0.833055555555557,-0.275277777777777,-0.241944444444442,0.141388888888891,-0.133611111111108,-0.583611111111111,-0.525277777777777,1.09138888888889,0.0997222222222263,-0.608611111111109,0.0413888888888891,0.308055555555558,-0.633611111111108,-0.741944444444442,-0.358611111111109,-0.0836111111111109,0.299722222222226,-0.141944444444444,-0.441944444444442,-0.683611111111109,0.166388888888889,0.683055555555558,-0.166944444444443,-0.275277777777777,1.10805555555556,0.883055555555558
"36.25 -79.25",36.25,"Temperate",-0.0525000000000002,-0.919166666666666,-0.702499999999999,1.30583333333333,0.930833333333334,-0.3775,0.0475000000000012,-0.0274999999999999,-0.269166666666665,-0.8025,-0.794166666666666,0.7475,0.0724999999999998,-0.644166666666665,-0.144166666666667,0.172500000000001,-0.5275,-0.0024999999999995,0.230833333333335,0.414166666666667,0.755833333333333,0.0308333333333337,-0.219166666666666,0.0641666666666669,0.6225,0.647500000000001,-0.727499999999999,-0.885833333333332,0.355833333333333,0.6975
"41.75 115.75",41.75,"Temperate",-0.228611111111111,-0.545277777777778,0.204722222222222,0.104722222222222,-0.528611111111112,-0.720277777777778,-0.620277777777778,0.488055555555555,-0.145277777777778,-0.461944444444445,0.438055555555556,1.09638888888889,0.771388888888889,-0.253611111111112,0.346388888888889,0.521388888888889,-0.153611111111112,0.421388888888889,-0.403611111111112,0.363055555555555,0.921388888888888,0.0297222222222215,0.113055555555555,-0.695277777777778,-0.545277777777778,-1.18694444444444,-0.295277777777778,0.738055555555555,0.213055555555555,0.0130555555555558
"44.25 -122.25",44.25,"Temperate",0.869722222222222,0.353055555555557,-0.196944444444444,-0.205277777777777,0.169722222222223,1.31972222222222,-0.755277777777778,-0.138611111111111,0.336388888888889,-0.280277777777776,-0.0886111111111099,-0.00527777777777771,-0.580277777777777,-0.280277777777776,-0.21361111111111,-0.163611111111111,0.26138888888889,0.278055555555556,0.00305555555555515,0.186388888888889,-0.405277777777776,-0.755277777777778,-0.538611111111111,-0.280277777777778,-1.27194444444444,-0.23861111111111,-0.188611111111111,0.919722222222223,1.49472222222222,0.394722222222223
"39.25 -96.75",39.25,"Temperate",1.0925,0.359166666666667,-0.532499999999999,0.842499999999999,0.8675,-0.1075,-1.39083333333333,0.209166666666667,-0.4575,-1.31583333333333,-0.690833333333332,0.5425,0.3675,0.234166666666667,0.192500000000001,0.0341666666666676,-0.490833333333333,-0.399166666666666,0.125833333333334,1.1925,0.400833333333333,-1.17416666666667,-1.1575,-0.0325000000000006,0.1175,1.63416666666667,-1.1075,-1.1075,0.459166666666667,1.2925
"49.25 -124.75",49.75,"Temperate",0.461666666666666,-0.0966666666666676,-0.196666666666667,-0.00500000000000078,0.00333333333333385,0.803333333333333,-0.288333333333334,0.0283333333333324,0.469999999999999,-0.838333333333333,0.103333333333333,0.636666666666667,-0.755000000000001,-0.955,-0.821666666666667,-0.105,0.111666666666666,0.703333333333333,0.195,-0.0966666666666676,-0.563333333333334,-0.813333333333334,-0.371666666666668,0.286666666666667,-0.771666666666667,-0.213333333333333,0.219999999999999,0.836666666666666,1.42,0.611666666666666
"35.75 -79.25",35.75,"Temperate",-0.335555555555555,-0.968888888888888,-0.660555555555556,1.17277777777778,0.639444444444445,-0.643888888888888,-0.068888888888889,0.0311111111111106,-0.368888888888888,-0.760555555555555,-0.460555555555555,0.889444444444445,0.247777777777777,-0.552222222222222,0.0644444444444456,0.447777777777778,-0.460555555555555,0.122777777777779,0.172777777777778,0.206111111111111,0.889444444444445,0.0227777777777778,-0.168888888888889,0.0477777777777781,0.489444444444445,0.514444444444445,-0.735555555555555,-0.827222222222222,0.439444444444446,0.614444444444445
"47.25 8.25",47.25,"Temperate",-0.882777777777779,0.225555555555555,0.467222222222222,0.100555555555555,-0.807777777777779,-0.0911111111111111,-0.466111111111111,0.875555555555556,-0.324444444444445,-1.29111111111111,0.0172222222222214,-0.174444444444445,-0.241111111111111,0.625555555555556,-0.0327777777777776,0.500555555555556,0.525555555555554,-0.249444444444444,-0.507777777777779,0.150555555555554,0.450555555555555,-0.0327777777777776,0.258888888888889,-0.699444444444445,0.842222222222222,0.150555555555554,-0.524444444444445,0.633888888888889,0.425555555555555,0.0755555555555549
"49.25 -88.75",49.25,"Boreal",1.78,-0.378333333333333,-1.67833333333333,-0.22,-0.186666666666667,-1.30333333333333,-1.42,-0.953333333333334,-0.795,-2.10333333333333,-0.903333333333334,1.82166666666667,1.23,-0.0533333333333337,1.26333333333333,-0.245,-0.211666666666667,-0.403333333333334,0.663333333333333,1.63,0.188333333333333,-0.503333333333333,-0.495,2.02166666666667,0.663333333333333,1.92166666666667,-1.195,-1.91166666666667,0.23,1.54666666666667
